full_address,latitude,longitude,postal_code
528 SERANGOON NTH AVE 4,1.371418523926,103.872179843498,550528
103 SERANGOON NTH AVE 1,1.37067353047523,103.870263924296,550103
126 SERANGOON NTH AVE 1,1.36605821730761,103.871874850688,550126
226 SERANGOON AVE 4,1.35682249995275,103.87085702772,550226
554 SERANGOON NTH AVE 3,1.37196720849201,103.870390127568,550554
224 SERANGOON AVE 4,1.35720575037063,103.87083128115,550224
308 SERANGOON AVE 2,1.35417532963527,103.865967051985,550308
335 SERANGOON AVE 3,1.3494422140895,103.871067807837,550335
328 SERANGOON AVE 3,1.35028615875324,103.868352627161,550328
232 SERANGOON AVE 3,1.35474706561703,103.868731989138,550232
233 SERANGOON AVE 3,1.3551338137075,103.869137347738,550233
512 SERANGOON NTH AVE 4,1.37151235781968,103.875246643629,550512
505 SERANGOON NTH AVE 4,1.37324463481653,103.876301643689,550505
552 SERANGOON NTH AVE 3,1.37232463489768,103.871285200803,550552
123 SERANGOON NTH AVE 1,1.3669585129808,103.872593551192,550123
526 SERANGOON NTH AVE 4,1.37177912019467,103.872785610012,550526
849 TAMPINES ST 83,1.35284029067372,103.935520863332,520849
423 SERANGOON CTRL,1.3484907716087,103.875588802735,550423
879 TAMPINES AVE 8,1.35214022964459,103.930767987584,520879
219 TAMPINES ST 24,1.35479243854559,103.952612725374,520219
809 TAMPINES AVE 4,1.3461209211382,103.936473342998,520809
267 TAMPINES ST 21,1.35077278806368,103.9492592317,520267
213 TAMPINES ST 23,1.35479532321043,103.953935558339,520213
130 SIMEI ST 1,1.3462129331016,103.954814919344,520130
841 TAMPINES ST 83,1.35160924133047,103.934497019359,520841
347 TAMPINES ST 33,1.35188042673512,103.96311373702,520347
840 TAMPINES ST 82,1.35114217456369,103.935616863987,520840
348 TAMPINES ST 33,1.35252559927253,103.963366935432,520348
355 TAMPINES ST 33,1.35505059132687,103.961599957131,520355
367 TAMPINES ST 34,1.35861946074158,103.960788620104,520367
719 TAMPINES ST 72,1.35881240055992,103.935913216026,520719
401 TAMPINES ST 41,1.3570728680964,103.944912676662,520401
447 TAMPINES ST 42,1.35735906297136,103.950485484376,520447
891 TAMPINES AVE 8,1.34920948684933,103.931126953177,520891
109 TAMPINES ST 11,1.34740780737329,103.948811827647,521109
166 TAMPINES ST 12,1.34882100651553,103.946433351076,521166
164 TAMPINES ST 12,1.3496215142655,103.946000691097,521164
842H TAMPINES ST 82,1.35161667861579,103.937070511177,528842
842D TAMPINES ST 82,1.35059655547526,103.93755033214,524842
247 TAMPINES ST 21,1.35228092171658,103.946911552645,521247
167D SIMEI LANE,1.34287368716928,103.959205140294,524167
112 SIMEI ST 1,1.3431095844731,103.949559595972,520112
298 TAMPINES ST 22,1.35178748673912,103.95475675786,520298
358 TAMPINES ST 33,1.35447447997889,103.96100415175,520358
368 TAMPINES ST 34,1.35847458329919,103.961288498131,520368
498F TAMPINES ST 45,1.36191017207462,103.958666733427,524498
857A TAMPINES ST 83,1.35429127781411,103.935134454336,521857
494B TAMPINES AVE 9,1.36300828940548,103.952704897502,520494
479 TAMPINES ST 44,1.3614335628875,103.953567371094,520479
149 SIMEI ST 1,1.34588876242278,103.956025808254,520149
491C TAMPINES ST 45,1.36210016949586,103.95490902637,522491
498E TAMPINES ST 45,1.36148618155639,103.959056255163,523498
361 TAMPINES ST 34,1.35604416362237,103.962576038477,520361
388 TAMPINES ST 32,1.35528679610194,103.958318517675,520388
279 TAMPINES ST 22,1.34629229402625,103.951686109789,520279
497G TAMPINES ST 45,1.36034648036577,103.959716831981,525497
322 TAMPINES ST 33,1.35087595592887,103.958127135791,520322
254 TAMPINES ST 21,1.35299329912397,103.949349977597,521254
880 TAMPINES AVE 8,1.35132608158852,103.931478803668,520880
411 TAMPINES ST 41,1.35911452071564,103.946078782025,520411
119 SIMEI ST 1,1.34375761453109,103.951897830861,520119
153 SIMEI ST 1,1.3452227593795,103.957207660008,520153
142 TAMPINES ST 12,1.34869712181619,103.944859621472,521142
244 SIMEI ST 5,1.34381139061039,103.954503239744,520244
167B SIMEI LANE,1.34313573705442,103.959642800881,522167
167A SIMEI LANE,1.34356565862111,103.959402041657,521167
738 TAMPINES ST 72,1.35908478564757,103.933607649537,520738
892 TAMPINES AVE 8,1.34901282859006,103.929242816227,520892
336 TAMPINES ST 32,1.35250474068468,103.960324224132,520336
147 TAMPINES AVE 5,1.34923238819558,103.942181032929,521147
229 SIMEI ST 4,1.34315531075237,103.956105132704,520229
856D TAMPINES ST 82,1.35209728534467,103.938739396041,524856
69 LOR 4 TOA PAYOH,1.33418088520743,103.852706937473,310069
12 LOR 7 TOA PAYOH,1.33674610724551,103.857615884177,310012
52 LOR 6 TOA PAYOH,1.33824914332833,103.852481978622,310052
110 LOR 1 TOA PAYOH,1.34155275067394,103.846385947783,310110
113 POTONG PASIR AVE 1,1.33605593871885,103.863599507828,350113
117 POTONG PASIR AVE 1,1.33600825252357,103.863020849819,350117
115 POTONG PASIR AVE 1,1.33726999806036,103.862806558366,350115
874A TAMPINES ST 84,1.35309006288582,103.932242864561,521874
119 LOR 1 TOA PAYOH,1.33910923815144,103.844687382414,310119
105 SIMEI ST 1,1.34092459427981,103.950742498791,520105
125 TAMPINES ST 11,1.34631420347479,103.950125275001,521125
124 LOR 1 TOA PAYOH,1.33864876713615,103.844627302235,310124
85B LOR 4 TOA PAYOH,1.33628535194303,103.848443049823,312085
85C LOR 4 TOA PAYOH,1.33628570919032,103.8474794394,313085
108 POTONG PASIR AVE 1,1.33472004322162,103.867928446438,350108
96 LOR 3 TOA PAYOH,1.33862406463359,103.848379785457,310096
227 LOR 8 TOA PAYOH,1.33951514445795,103.857970837281,310227
15 JOO SENG RD,1.33550132176622,103.880231498548,360015
37 LOR 5 TOA PAYOH,1.33452611314579,103.855915402039,310037
153A LOR 1 TOA PAYOH,1.3337138280505,103.845233136341,311153
81B LOR 4 TOA PAYOH,1.33596976405301,103.849776847105,312081
79B TOA PAYOH CTRL,1.33464078301907,103.847990266882,312079
155 LOR 1 TOA PAYOH,1.33279631135029,103.845588638625,310155
146 LOR 2 TOA PAYOH,1.33466409464552,103.846451369821,310146
229 LOR 8 TOA PAYOH,1.3387183120625,103.85919463592,310229
241 KIM KEAT LINK,1.33050536301596,103.855776378989,310241
36 LOR 5 TOA PAYOH,1.33482139850243,103.855272944611,310036
35 LOR 5 TOA PAYOH,1.33432779682797,103.854490770408,310035
121 POTONG PASIR AVE 1,1.33576029177039,103.865596996588,350121
237 LOR 1 TOA PAYOH,1.33977315087539,103.852242265569,310237
132 POTONG PASIR AVE 1,1.33417548310927,103.865610687284,350132
24 MARSILING DR,1.44150533051525,103.77213161946,730024
130 MARSILING RISE,1.43812644143688,103.778700479218,730130
131 MARSILING RISE,1.43847983955609,103.778613439344,730131
13 MARSILING LANE,1.44109627463339,103.779276133737,730013
129 MARSILING RISE,1.43781136682326,103.778702019627,730129
816 WOODLANDS ST 82,1.44202662604033,103.789905781681,730816
159 WOODLANDS ST 13,1.43367896562385,103.774587099483,730159
18 MARSILING LANE,1.44341700697898,103.777861242296,730018
739 WOODLANDS CIRCLE,1.44422870888598,103.797025367791,730739
8 MARSILING DR,1.44134504107456,103.777182721751,730008
771 WOODLANDS DR 60,1.44676594112794,103.797961878988,730771
840 WOODLANDS ST 82,1.44381282098453,103.792401112407,730840
601 WOODLANDS DR 42,1.43864718901423,103.796518065481,730601
29 MARSILING DR,1.4431021898587,103.773366512748,730029
575 WOODLANDS DR 16,1.43118720442285,103.797237729001,730575
619 WOODLANDS DR 52,1.43343677091965,103.79805544789,730619
437 WOODLANDS ST 41,1.42698226303345,103.774692737623,730437
348 WOODLANDS AVE 3,1.43293946017439,103.781881394457,730348
723 WOODLANDS AVE 6,1.44537252441166,103.798967848103,730723
749 WOODLANDS CIRCLE,1.44453455130133,103.794468979411,730749
743 WOODLANDS CIRCLE,1.44373361822384,103.79631194039,730743
767 WOODLANDS CIRCLE,1.44617753583785,103.79759145523,730767
28 MARSILING DR,1.44279097620867,103.773706575083,730028
618 WOODLANDS AVE 4,1.43364088827247,103.796644189543,730618
690F WOODLANDS DR 75,1.44268598668095,103.807433131663,736690
786F WOODLANDS DR 60,1.44624972053447,103.800417990569,736786
859 WOODLANDS ST 83,1.4398818841457,103.793966791872,730859
689D WOODLANDS DR 75,1.44428501569009,103.808741948979,734689
871 WOODLANDS ST 81,1.44385815819883,103.789187009315,730871
791 WOODLANDS AVE 6,1.44274810998096,103.802238461647,730791
403 WOODLANDS ST 41,1.4307084711762,103.772261360021,730403
345 WOODLANDS ST 32,1.43245895439208,103.780459402089,730345
553 WOODLANDS DR 44,1.43161421964632,103.795071966682,730553
690A WOODLANDS DR 75,1.4435841754527,103.808407333102,731690
365 WOODLANDS AVE 5,1.43431838441908,103.787634150698,730365
689E WOODLANDS DR 75,1.44392045317552,103.808674247275,735689
899B WOODLANDS DR 50,1.43613334812003,103.795264283363,731899
414 WOODLANDS ST 41,1.42790632290388,103.773387862138,730414
682C WOODLANDS DR 73,1.44075549422421,103.804264107553,733682
552 WOODLANDS DR 44,1.43185685578494,103.79530588033,730552
688A WOODLANDS DR 75,1.44282519946342,103.807197738189,731688
614 WOODLANDS AVE 4,1.43445536966004,103.79641239237,730614
543 WOODLANDS DR 16,1.42831492534534,103.793734505831,730543
580 WOODLANDS DR 16,1.43058440482082,103.796276091664,730580
632 WOODLANDS RING RD,1.43580424262987,103.801841686021,730632
753 WOODLANDS CIRCLE,1.44580506026781,103.794640299567,730753
686A WOODLANDS DR 73,1.44213596324067,103.8056199239,731686
681D WOODLANDS DR 62,1.4399996612522,103.803592354961,734681
350 WOODLANDS AVE 3,1.43384228824762,103.782295006611,730350
893C WOODLANDS DR 50,1.43631842730197,103.790460126264,732893
685B WOODLANDS DR 73,1.44133342839662,103.806136164821,732685
514 WOODLANDS DR 14,1.43459781347729,103.789672557945,730514
681A WOODLANDS DR 62,1.43953354132813,103.803797276395,731681
536 WOODLANDS DR 14,1.43144900977713,103.791899146317,730536
531 WOODLANDS DR 14,1.43092342622429,103.792754026839,730531
520 WOODLANDS DR 14,1.43417410308188,103.792397305065,730520
652 WOODLANDS RING RD,1.43799068977121,103.799986879056,730652
647 WOODLANDS RING RD,1.43794258313459,103.801005117054,730647
118 MARSILING RISE,1.43848429382173,103.780381436251,730118
307 WOODLANDS AVE 1,1.42940927831954,103.776437088944,730307
266 YISHUN ST 22,1.43700349013967,103.838824725916,760266
172 YISHUN AVE 7,1.43660111000642,103.83109095206,760172
393 YISHUN AVE 6,1.42851535023391,103.848503721066,760393
362 YISHUN RING RD,1.42850853899198,103.844894153959,760362
241 YISHUN RING RD,1.43212015583779,103.839123120521,760241
703 YISHUN AVE 5,1.42958489778701,103.828851112708,760703
702 YISHUN AVE 5,1.42981540483616,103.829467215859,760702
110 YISHUN RING RD,1.43376057937716,103.828993389444,760110
134 YISHUN ST 11,1.43237650538302,103.831410877391,760134
736 YISHUN ST 72,1.42865838624933,103.831727606169,760736
133 YISHUN ST 11,1.43255737199893,103.830784110499,760133
720 YISHUN ST 71,1.42642051761913,103.828957973293,760720
642 YISHUN ST 61,1.42097005451488,103.837446801202,760642
634 YISHUN ST 61,1.41893026318493,103.83910011003,760634
174 YISHUN AVE 7,1.43739545335207,103.831939137109,760174
272 YISHUN ST 22,1.43809763830105,103.839642130302,760272
766 YISHUN AVE 3,1.42470239952978,103.833949786818,760766
255 YISHUN RING RD,1.43431631548686,103.840689452912,760255
261 YISHUN ST 22,1.43530973604166,103.838606289364,760261
765 YISHUN ST 72,1.42502353725985,103.83397349479,760765
433 YISHUN AVE 6,1.42091180649596,103.847293288083,760433
637 YISHUN ST 61,1.42006905115522,103.839133252307,760637
279 YISHUN ST 22,1.43837258876623,103.837384298272,760279
171 YISHUN AVE 7,1.43691621022976,103.832132015264,760171
365 YISHUN RING RD,1.42924779338166,103.845192240134,760365
293 YISHUN ST 22,1.43611425409216,103.837605235958,760293
314 YISHUN RING RD,1.4317314171105,103.841752753756,760314
875 YISHUN ST 81,1.41476320951385,103.836287023982,760875
452 YISHUN RING RD,1.42208264283536,103.84541571786,760452
795A YISHUN RING RD,1.41941184916032,103.832841344452,761795
234 YISHUN ST 21,1.43435351509231,103.837919538203,760234
349 YISHUN AVE 11,1.42613375072405,103.843391520362,760349
229 YISHUN ST 21,1.4349120066513,103.837200355498,760229
808 YISHUN RING RD,1.41691452851313,103.830951775695,760808
833 YISHUN ST 81,1.41454836310986,103.834104401466,760833
455 YISHUN ST 41,1.41998045171784,103.844383980966,760455
750 YISHUN ST 72,1.4279782659749,103.83428279952,760750
456 YISHUN ST 41,1.42036919149233,103.844403667721,760456
830 YISHUN ST 81,1.41423837424996,103.833953796358,760830
628 YISHUN ST 61,1.41807802756009,103.836957262586,760628
737 YISHUN ST 72,1.42897510413082,103.832444552194,760737
852 YISHUN ST 81,1.41605960153323,103.836795807043,760852
445 YISHUN AVE 11,1.42319178686724,103.844627724673,760445
115A YISHUN RING RD,1.43331769000776,103.827515443899,761115
607 YISHUN ST 61,1.42138604430426,103.835604224236,760607
775 YISHUN RING RD,1.4225317123525,103.832185532563,760775
240 YISHUN RING RD,1.43269871879609,103.839369131479,760240
161 YISHUN ST 11,1.4327862752601,103.833132900961,760161
838 YISHUN ST 81,1.41642178701227,103.833559766776,760838
841 YISHUN ST 81,1.41601322618783,103.834368645699,760841
326 YISHUN RING RD,1.42955104737326,103.84243972426,760326
351 YISHUN AVE 11,1.42642931598565,103.84407212872,760351
352 YISHUN RING RD,1.42646254168399,103.844908930783,760352
391 YISHUN AVE 6,1.42946769237362,103.849171432797,760391
614 YISHUN ST 61,1.4198290672055,103.836032497982,760614
791 YISHUN AVE 2,1.42051978046189,103.833564417845,760791
508 ANG MO KIO AVE 8,1.3737900820123,103.849028999189,560508
213 ANG MO KIO AVE 3,1.36776947218047,103.841255432522,560213
558 ANG MO KIO AVE 10,1.37123613284274,103.859192016193,560558
434 ANG MO KIO AVE 10,1.3678915069194,103.85345502653,560434
466 ANG MO KIO AVE 10,1.36581960538764,103.857061606231,560466
442 ANG MO KIO AVE 10,1.36565326940253,103.855232195496,560442
440 ANG MO KIO AVE 10,1.36642789831215,103.854311491141,560440
540 ANG MO KIO AVE 10,1.37529376778898,103.855452425625,560540
607 ANG MO KIO AVE 4,1.38046758670091,103.838816721629,560607
445 ANG MO KIO AVE 10,1.36698004515058,103.85571808973,560445
533 ANG MO KIO AVE 5,1.37416923724326,103.853001920124,560533
476 ANG MO KIO AVE 10,1.36238829184688,103.857880564737,560476
215 ANG MO KIO AVE 1,1.36655830166122,103.841624082978,560215
216 ANG MO KIO AVE 1,1.36619678831054,103.841505011903,560216
154 ANG MO KIO AVE 5,1.37626067387977,103.841230957516,560154
565 ANG MO KIO AVE 3,1.3695393440628,103.858385596097,560565
524 ANG MO KIO AVE 5,1.3733782941643,103.853042534069,560524
452 ANG MO KIO AVE 10,1.36889751131378,103.856200835147,560452
128 ANG MO KIO AVE 3,1.37083202800001,103.843546990613,560128
178 ANG MO KIO AVE 4,1.37619319942083,103.837038191014,560178
507 ANG MO KIO AVE 8,1.37443139933504,103.850157484705,560507
639 ANG MO KIO AVE 6,1.37993407100545,103.84246297225,560639
586 ANG MO KIO AVE 3,1.37030352965928,103.853455898206,560586
435 ANG MO KIO AVE 10,1.36766116325929,103.854307499675,560435
117 ANG MO KIO AVE 4,1.3737170825368,103.835610469339,560117
542 ANG MO KIO AVE 10,1.37473841331656,103.855876768354,560542
649 ANG MO KIO AVE 5,1.37776263842074,103.843782193293,560649
157 ANG MO KIO AVE 4,1.37530562109722,103.839395071769,560157
422 ANG MO KIO AVE 3,1.36799988809778,103.851873942231,560422
417 ANG MO KIO AVE 10,1.36495953274783,103.855197097728,560417
122 ANG MO KIO AVE 3,1.37018860668947,103.843413231524,560122
155 ANG MO KIO AVE 4,1.37587723828643,103.840067482919,560155
320 ANG MO KIO AVE 1,1.36559244608528,103.848386744168,560320
471 ANG MO KIO AVE 10,1.36346600647245,103.856702918462,560471
419 ANG MO KIO AVE 10,1.36534669720177,103.85415182597,560419
513 ANG MO KIO AVE 8,1.37273696913231,103.850194854525,560513
153 ANG MO KIO AVE 5,1.37635745661369,103.842056476563,560153
537 ANG MO KIO AVE 5,1.37520009617687,103.853059796325,560537
209 ANG MO KIO AVE 3,1.36897079641509,103.843284524871,560209
438 ANG MO KIO AVE 10,1.3669708169506,103.853906591778,560438
562 ANG MO KIO AVE 3,1.37018144221919,103.85901883576,560562
173 ANG MO KIO AVE 4,1.37531353711244,103.836245672487,560173
544 ANG MO KIO AVE 10,1.37395961943023,103.856471368511,560544
428 ANG MO KIO AVE 3,1.36893906457102,103.854412288513,560428
134 ANG MO KIO AVE 3,1.37207665479505,103.841947733195,560134
127 ANG MO KIO AVE 3,1.37122322102767,103.843593321222,560127
412 ANG MO KIO AVE 10,1.36385512178453,103.855287998999,560412
344 ANG MO KIO AVE 3,1.36797705108684,103.849264839398,560344
309A ANG MO KIO ST 31,1.36502933267756,103.845300649183,562309
354 ANG MO KIO ST 32,1.3638775246776,103.85202861388,560354
307C ANG MO KIO AVE 1,1.36556100435161,103.845169497182,563307
539 ANG MO KIO AVE 10,1.37537429110231,103.854258752173,560539
553 ANG MO KIO AVE 10,1.37260157854458,103.857234141592,560553
104B ANG MO KIO ST 11,1.37151151416054,103.838458787545,561104
305 ANG MO KIO AVE 1,1.36608459098943,103.846013895433,560305
431 ANG MO KIO AVE 10,1.36822021035822,103.852978892068,560431
700B ANG MO KIO AVE 6,1.36941049804616,103.846059822142,562700
588B ANG MO KIO ST 52,1.37197571261128,103.853150894936,562588
596B ANG MO KIO ST 52,1.37205123278789,103.850545847531,562596
616 ANG MO KIO AVE 4,1.37746746996281,103.838776659182,560616
539 BEDOK NTH ST 3,1.33131386579703,103.925307290709,460539
620 BEDOK RESERVOIR RD,1.33433432226397,103.917712559288,470620
144 BEDOK RESERVOIR RD,1.33486976872987,103.912526824975,470144
703 BEDOK RESERVOIR RD,1.33716507441516,103.919893055357,470703
504 BEDOK NTH ST 3,1.33188000305479,103.932389359044,460504
530 BEDOK NTH ST 3,1.33371332018833,103.927020293564,460530
74 BEDOK NTH RD,1.32751177120151,103.942220384041,460074
628 BEDOK RESERVOIR RD,1.33489723692503,103.915006751045,470628
29 NEW UPP CHANGI RD,1.32395813360222,103.936341250384,464029
30 NEW UPP CHANGI RD,1.32352678248226,103.936423896498,461030
107 BEDOK RESERVOIR RD,1.32987028916159,103.909220387915,470107
32 CHAI CHEE AVE,1.32371728387748,103.92500108451,461032
424 BEDOK NTH AVE 1,1.32842001017396,103.927482674529,460424
110 BEDOK NTH RD,1.33247206352435,103.934860475522,460110
125 BEDOK NTH RD,1.32884321524242,103.939123687022,460125
521 BEDOK NTH AVE 1,1.33025307073546,103.927058345096,460521
419 BEDOK NTH ST 1,1.32696621417456,103.928135771625,460419
27 NEW UPP CHANGI RD,1.32412432931246,103.934921045772,462027
204 BEDOK NTH ST 1,1.32635909520616,103.929995919076,460204
104 BEDOK NTH AVE 4,1.3332985212474,103.936601473643,460104
59 CHAI CHEE RD,1.32488916644196,103.920246730461,460059
202 BEDOK NTH ST 1,1.32565628436985,103.927990975389,460202
5 BEDOK STH AVE 2,1.32219157915726,103.934399264462,460005
418 BEDOK NTH AVE 2,1.32856421177174,103.930036524233,460418
416 BEDOK NTH AVE 2,1.32840382815915,103.930684870347,460416
52 NEW UPP CHANGI RD,1.32390387200176,103.942511366491,461052
512 BEDOK NTH AVE 2,1.33336715518929,103.929177675999,460512
221B BEDOK CTRL,1.32500043309616,103.934497810091,462221
707 BEDOK NTH RD,1.33546649823112,103.919288377804,470707
120 BEDOK RESERVOIR RD,1.33089247225844,103.909920867054,470120
169 BEDOK STH AVE 3,1.32038884581716,103.945093904498,460169
507 BEDOK NTH AVE 3,1.33298071677208,103.93259903289,460507
64 NEW UPP CHANGI RD,1.32421853827826,103.939856749673,460064
718 BEDOK RESERVOIR RD,1.3366305993765,103.92574851611,470718
428 BEDOK NTH RD,1.32953994162628,103.9276500842,460428
666 JLN DAMAI,1.3335654358321,103.908102521069,410666
651 JLN TENAGA,1.3321924321125,103.907363528438,410651
771 BEDOK RESERVOIR VIEW,1.33593406213274,103.938866262286,470771
182 BEDOK NTH RD,1.3268699405257,103.941832797556,460182
770 BEDOK RESERVOIR VIEW,1.33592504234068,103.938460933366,470770
183 BEDOK NTH RD,1.32643686024316,103.941850926144,460183
114 LENGKONG TIGA,1.32313486125334,103.91204571131,410114
221A BEDOK CTRL,1.32520371636649,103.934772217554,461221
221C BEDOK CTRL,1.32499916612366,103.934234380089,463221
604 BEDOK RESERVOIR RD,1.33079235635694,103.913183390283,470604
146 BEDOK RESERVOIR RD,1.33459969119921,103.912010752027,470146
140 BEDOK RESERVOIR RD,1.33488991400405,103.913386186589,470140
711 BEDOK RESERVOIR RD,1.3359734160825,103.923690295889,470711
139 BEDOK NTH AVE 3,1.32941001130625,103.935397269548,460139
99 BEDOK NTH AVE 4,1.33393217749941,103.939470307742,460099
552 BEDOK NTH AVE 1,1.33190104988461,103.927743782081,460552
645 JLN TENAGA,1.33167117872807,103.906537912581,410645
656 JLN TENAGA,1.33370804056258,103.907540967141,410656
33 CHAI CHEE AVE,1.32400911794369,103.925848135552,461033
72 BEDOK STH AVE 3,1.32036659168877,103.943667906986,460072
407 BEDOK NTH AVE 3,1.32846320022376,103.933682843781,460407
61 NEW UPP CHANGI RD,1.32275469870145,103.940776413808,461061
636 BEDOK RESERVOIR RD,1.3310525697305,103.904387017176,410636
661 JLN DAMAI,1.33447671801249,103.907884878854,410661
29A CHAI CHEE AVE,1.32488632174354,103.924132068906,461029
23 SIN MING RD,1.3543527093097,103.835823721667,570023
406 SIN MING AVE,1.36294455374689,103.834093500169,570406
24 SIN MING RD,1.35518696986305,103.836337992513,570024
146 BISHAN ST 11,1.34408604869725,103.854147568942,570146
443 SIN MING AVE,1.35874409683171,103.832689845734,570443
272 BISHAN ST 24,1.35629489446383,103.842822596127,570272
113 BISHAN ST 12,1.34723185095729,103.848808988875,570113
123 BISHAN ST 12,1.34648720621029,103.850461077477,570123
153 BISHAN ST 13,1.34608595890118,103.855078297214,570153
114 BISHAN ST 12,1.34754941457825,103.848880515837,570114
445 SIN MING AVE,1.35871142499038,103.831720136073,570445
191 BISHAN ST 13,1.35054161207715,103.851371061032,570191
256 BISHAN ST 22,1.36131844778476,103.842683755643,570256
107 BISHAN ST 12,1.34641761420969,103.847920706844,570107
189 BISHAN ST 13,1.35022254582522,103.851833543469,570189
195 BISHAN ST 13,1.3483624977313,103.850897052933,570195
503 BISHAN ST 11,1.34903237530043,103.848047514719,570503
135 BISHAN ST 12,1.34456216829423,103.851287598109,570135
157 BISHAN ST 13,1.34605755352171,103.856679995938,570157
444 SIN MING AVE,1.35853942882943,103.832309279131,570444
228 BISHAN ST 23,1.35794929131792,103.846767675257,570228
290 BISHAN ST 24,1.35613778516576,103.844897654796,570290
238 BISHAN ST 22,1.35976080279004,103.844642640153,570238
245 BISHAN ST 22,1.36033727387085,103.843963448891,570245
179 BISHAN ST 13,1.34860831209993,103.851843334947,570179
420 BT BATOK WEST AVE 2,1.36255043035847,103.745770795352,650420
186 BISHAN ST 13,1.34934558612857,103.852578831668,570186
267 BT BATOK EAST AVE 4,1.34880956575502,103.759892612835,650267
283 BT BATOK EAST AVE 3,1.34694365753899,103.757539380939,650283
523 BT BATOK ST 52,1.35669994020487,103.752306417884,650523
272 BT BATOK EAST AVE 4,1.34879030700149,103.757864718209,650272
271 BT BATOK EAST AVE 4,1.34817263842498,103.758893085449,650271
316 BT BATOK ST 32,1.3605766052846,103.746834002944,650316
160 BT BATOK ST 11,1.34888490439686,103.742035794953,650160
417 BT BATOK WEST AVE 4,1.3628909909218,103.746539240126,650417
229 BT BATOK EAST AVE 3,1.34827660376884,103.754680867021,650229
175 BT BATOK WEST AVE 8,1.34554897953938,103.741598629749,650175
321 BT BATOK ST 33,1.36131699323376,103.747741215309,650321
409 BT BATOK WEST AVE 4,1.36448899593886,103.745816406222,650409
180 BT BATOK WEST AVE 8,1.34555792527722,103.742841014483,650180
161 BT BATOK ST 11,1.34846915807481,103.742050806952,650161
225 BT BATOK CTRL,1.34849607451431,103.752607744553,650225
164 BT BATOK ST 11,1.34771697477219,103.742831711054,650164
363 BT BATOK ST 31,1.36101444441179,103.74944732312,650363
233 BT BATOK EAST AVE 5,1.3488252646597,103.755127558884,650233
231 BT BATOK EAST AVE 5,1.34908254998383,103.754518186115,650231
238 BT BATOK EAST AVE 5,1.34983226535734,103.7547381511,650238
258 BT BATOK EAST AVE 4,1.35127411954665,103.758871467713,650258
207 BT BATOK ST 21,1.34624866176031,103.749382188265,650207
311 BT BATOK ST 32,1.36008251500719,103.748341653201,650311
510 BT BATOK ST 52,1.35275159558485,103.754823604086,650510
148 BT BATOK WEST AVE 6,1.34927993077587,103.743857543224,650148
333 BT BATOK ST 32,1.36418205578453,103.747797285557,650333
146 BT BATOK WEST AVE 6,1.34966890869827,103.744083499088,650146
337 BT BATOK ST 34,1.36348296381773,103.749393361059,650337
302 BT BATOK ST 31,1.35711725438592,103.748423168363,650302
105 BT BATOK CTRL,1.3485726542005,103.747156223784,650105
313 BT BATOK ST 32,1.36025027184777,103.747782999863,650313
266 BT BATOK EAST AVE 4,1.34936030465417,103.760019454103,650266
288D BT BATOK ST 25,1.34580304817683,103.759260051639,653288
392 BT BATOK WEST AVE 5,1.36586608373138,103.753323280718,650392
291A BT BATOK ST 24,1.34366766259088,103.75605170306,650291
367 BT BATOK ST 31,1.36033274170697,103.749691516072,650367
108 BT BATOK WEST AVE 6,1.34744385349941,103.746502064421,650108
383 BT BATOK WEST AVE 5,1.36232315228541,103.752217152725,650383
290E BT BATOK ST 24,1.34389104771025,103.757689179709,654290
419 BT BATOK WEST AVE 2,1.36194738218146,103.746196377992,650419
201 BT BATOK ST 21,1.34586253909028,103.747905760698,650201
291E BT BATOK ST 24,1.343453412569,103.754788281769,654291
290F BT BATOK ST 24,1.34351644124186,103.757696498682,655290
191 BT BATOK WEST AVE 6,1.34551716408486,103.745348433929,650191
189 BT BATOK WEST AVE 6,1.34579573207282,103.746340146543,650189
390 BT BATOK WEST AVE 5,1.36535402711964,103.752433206591,650390
297 BT BATOK ST 22,1.34504066504232,103.747389472119,650297
286 BT BATOK EAST AVE 3,1.34674707293093,103.758438601357,650286
110 BT BATOK WEST AVE 6,1.34754443877804,103.745796780836,650110
402 BT BATOK WEST AVE 7,1.36470350565862,103.744246776207,650402
406 BT BATOK WEST AVE 7,1.36517826718432,103.745813150204,650406
526 BT BATOK ST 51,1.3571882058688,103.751123943023,650526
7 TELOK BLANGAH CRES,1.27836137310785,103.819384010497,090007
140 BT BATOK ST 11,1.35076586646897,103.74385553747,650140
8 TELOK BLANGAH CRES,1.27779539068994,103.819341303524,090008
42 TELOK BLANGAH RISE,1.2709187086214,103.822685388438,090042
28 HOY FATT RD,1.28675654367639,103.810121713045,151028
43 TELOK BLANGAH RISE,1.27037951175815,103.823235972289,090043
138 JLN BT MERAH,1.27842357024921,103.826237590943,160138
86 REDHILL CL,1.2869200622963,103.818673592235,150086
31 TELOK BLANGAH RISE,1.27239732679697,103.820832735739,090031
30 TELOK BLANGAH RISE,1.27298528304053,103.820252009798,090030
1 TELOK BLANGAH CRES,1.27945660077329,103.817897561986,090001
14 TAMAN HO SWEE,1.28790461781044,103.83219770269,161014
46 JLN BT HO SWEE,1.28829579725142,103.826144732416,160046
22 TELOK BLANGAH CRES,1.27655921599768,103.819821916902,090022
148 SILAT AVE,1.27688315064164,103.830883904963,160148
62 TELOK BLANGAH HTS,1.2752454314411,103.811106662751,100062
